 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
   2	   54948344	0000000017d784000000000000000000000000000000000005f5e10005f5e10005f5e10005f5e10011e1a3000000000017d784000000000017d7840017d784000bebc20017d784000000000017d784000000000017d78400000000000000000000000000	   58965254	0000000017d784000000000000000000000000000000000005f5e10005f5e10005f5e10005f5e10011e1a3000000000017d784000000000017d7840017d784000bebc20017d784000000000017d784000000000017d78400000000000000000000000000
   2	   58965254	0000000017d784000000000000000000000000000000000005f5e10005f5e10005f5e10005f5e10011e1a3000000000017d784000000000017d7840017d784000bebc20017d784000000000017d784000000000017d78400000000000000000000000000	   58965254	0000000017d7840011e1a30017d78400000000000bebc20005f5e10017d7840005f5e10005f5e10011e1a3000bebc20017d784000000000017d784000bebc2000bebc20017d78400000000000000000011e1a30017d78400000000000000000000000000
   2	   58965254	0000000017d7840011e1a30017d78400000000000bebc20005f5e10017d7840005f5e10005f5e10011e1a3000bebc20017d784000000000017d784000bebc2000bebc20017d78400000000000000000011e1a30017d78400000000000000000000000000	   62617636	0000000017d7840011e1a30017d78400000000000bebc20005f5e10017d7840005f5e10005f5e10011e1a3000bebc20017d784000000000017d784000bebc2000bebc20017d78400000000000000000011e1a30017d78400000000000000000000000000
   3	   50588240	11e1a30011e1a300000000000000000005f5e1000000000011e1a3000000000005f5e1000bebc20017d7840005f5e1000000000011e1a3000bebc2000000000017d7840017d7840011e1a30017d784000000000011e1a30017d784000bebc20005f5e100	   50588240	0000000017d784000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   3	   50588240	0000000017d784000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   51855442	0000000017d784000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   3	   51855442	0000000017d784000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   51855442	0000000017d78400000000000000000017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a30017d7840017d784000000000017d7840017d7840017d7840000000000000000000000000011e1a3000bebc200000000000000000000000000
   3	   51855442	0000000017d78400000000000000000017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a30017d7840017d784000000000017d7840017d7840017d7840000000000000000000000000011e1a3000bebc200000000000000000000000000	   53458738	0000000017d78400000000000000000017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a30017d7840017d784000000000017d7840017d7840017d7840000000000000000000000000011e1a3000bebc200000000000000000000000000
   3	   53458738	0000000017d78400000000000000000017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a30017d7840017d784000000000017d7840017d7840017d7840000000000000000000000000011e1a3000bebc200000000000000000000000000	   55758824	0000000017d784000000000017d7840017d784000000000011e1a30011e1a30005f5e10005f5e10011e1a3000bebc20017d784000bebc20017d7840017d784000bebc20017d784000000000017d784000bebc2000bebc200000000000000000000000000
   3	   55758824	0000000017d784000000000017d7840017d784000000000011e1a30011e1a30005f5e10005f5e10011e1a3000bebc20017d784000bebc20017d7840017d784000bebc20017d784000000000017d784000bebc2000bebc200000000000000000000000000	   55758824	05f5e10017d784000000000000000000000000000000000011e1a30011e1a30005f5e10005f5e10011e1a3000bebc20017d784000bebc20005f5e10017d784000bebc20017d784000000000017d784000bebc20017d78400000000000000000000000000
   3	   55758824	05f5e10017d784000000000000000000000000000000000011e1a30011e1a30005f5e10005f5e10011e1a3000bebc20017d784000bebc20005f5e10017d784000bebc20017d784000000000017d784000bebc20017d78400000000000000000000000000	   56981659	05f5e10017d784000000000000000000000000000000000011e1a30011e1a30005f5e10005f5e10011e1a3000bebc20017d784000bebc20005f5e10017d784000bebc20017d784000000000017d784000bebc20017d78400000000000000000000000000
   3	   56981659	05f5e10017d784000000000000000000000000000000000011e1a30011e1a30005f5e10005f5e10011e1a3000bebc20017d784000bebc20005f5e10017d784000bebc20017d784000000000017d784000bebc20017d78400000000000000000000000000	   59224326	00000000000000000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a30017d78400000000000000000017d7840017d7840017d7840000000000000000000000000017d7840000000000000000000000000000000000
   3	   59224326	00000000000000000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a30017d78400000000000000000017d7840017d7840017d7840000000000000000000000000017d7840000000000000000000000000000000000	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000
   3	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000
   3	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000
   3	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000
   3	   59224326	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000	   67073659	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000
   3	   67073659	05f5e10017d784000000000000000000000000000000000011e1a30005f5e1000000000005f5e10011e1a3000bebc20017d7840017d7840005f5e10017d7840017d78400000000000000000017d784000bebc20017d78400000000000000000000000000	   71422952	0000000005f5e10017d7840017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10017d7840017d784000000000017d7840017d7840017d784000000000000000000000000000000000017d7840000000000000000000000000000000000
   4	   50016682	11e1a30011e1a300000000000000000005f5e1000000000011e1a3000000000005f5e1000bebc20017d7840005f5e1000000000011e1a3000bebc2000000000017d7840017d7840011e1a30017d784000000000011e1a30017d784000bebc20005f5e100	   50322880	0000000017d784000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   4	   50322880	0000000017d784000000000017d7840017d784000000000005f5e10011e1a30005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   50322880	0000000017d784000bebc20017d7840017d784000000000005f5e10011e1a3000000000005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   4	   50322880	0000000017d784000bebc20017d7840017d784000000000005f5e10011e1a3000000000005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   50735205	0000000017d784000bebc20017d7840017d784000000000005f5e10011e1a3000000000005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   4	   50735205	0000000017d784000bebc20017d7840017d784000000000005f5e10011e1a3000000000005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   51852591	0000000017d784000bebc20017d7840017d7840000000000000000000bebc2000000000005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   4	   51852591	0000000017d784000bebc20017d7840017d7840000000000000000000bebc2000000000005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   51852591	000000000bebc2000bebc20017d7840017d7840000000000000000000bebc20005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   4	   51852591	000000000bebc2000bebc20017d7840017d7840000000000000000000bebc20005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   54456169	000000000bebc2000bebc20017d7840017d7840000000000000000000bebc20005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000
   4	   54456169	000000000bebc2000bebc20017d7840017d7840000000000000000000bebc20005f5e10005f5e10011e1a3000bebc20017d784000000000017d7840017d784000bebc20017d784000000000017d7840011e1a3000bebc200000000000000000000000000	   58128336	11e1a300000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e1000000000005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000005f5e100000000000000000011e1a300
   4	   58128336	11e1a300000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e1000000000005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000005f5e100000000000000000011e1a300	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300
   4	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300
   4	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300
   4	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300
   4	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300
   4	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300
   4	   58128336	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300	   58304800	0bebc200000000000000000005f5e10005f5e1000bebc20011e1a30017d7840005f5e10017d7840005f5e10011e1a30017d7840011e1a3000000000017d7840017d784000000000011e1a30017d784000000000017d78400000000000000000011e1a300
