 Run	    Fitness	                                                                                                                                                                                                Solution
   2	   76578938	11e1a300000000000000000017d784000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   2	   86806994	11e1a300000000000000000017d784000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   2	   86806995	11e1a3000000000000000000000000000bebc2000bebc20011e1a30017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d7840000000000000000000bebc2000bebc20005f5e10011e1a300000000000bebc20011e1a300
   2	   86880190	11e1a3000000000000000000000000000bebc2000bebc20011e1a30017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d7840000000000000000000bebc2000bebc20005f5e10011e1a300000000000bebc20011e1a300
   2	   86880191	05f5e100000000000000000017d784000bebc20017d7840005f5e10017d7840005f5e10017d784000bebc20011e1a30011e1a30017d7840011e1a30017d7840000000000000000000bebc20011e1a30005f5e10011e1a3000000000011e1a30011e1a300
   2	   86880192	05f5e100000000000000000017d784000bebc20017d7840005f5e10017d7840005f5e10017d784000bebc20011e1a30011e1a30017d7840011e1a30017d7840000000000000000000bebc20011e1a30005f5e10011e1a3000000000011e1a30011e1a300
   2	   86880193	05f5e100000000000000000017d784000bebc20017d7840005f5e10017d7840005f5e10017d784000bebc20011e1a30011e1a30017d7840011e1a30017d7840000000000000000000bebc20011e1a30005f5e10011e1a3000000000011e1a30011e1a300
   2	   86880194	05f5e100000000000000000017d784000bebc20017d7840005f5e10017d7840005f5e10017d784000bebc20011e1a30011e1a30017d7840011e1a30017d7840000000000000000000bebc20011e1a30005f5e10011e1a3000000000011e1a30011e1a300
   2	   86906857	05f5e100000000000000000017d784000bebc20017d7840005f5e10017d7840005f5e10017d784000bebc20011e1a30011e1a30017d7840011e1a30017d7840000000000000000000bebc20011e1a30005f5e10011e1a3000000000011e1a30011e1a300
   2	   86906858	05f5e1000000000011e1a30017d784000bebc20005f5e10017d7840017d7840005f5e10017d784000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000011e1a3000bebc2000bebc20005f5e10011e1a3000000000011e1a30011e1a300
   2	   86906859	05f5e1000000000011e1a30017d784000bebc20005f5e10017d7840017d7840005f5e10017d784000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000011e1a3000bebc2000bebc20005f5e10011e1a3000000000011e1a30011e1a300
   3	   78036392	11e1a30011e1a300000000000000000005f5e1000000000011e1a3000000000005f5e1000bebc20017d7840005f5e1000000000011e1a3000bebc2000000000017d7840017d7840011e1a30017d784000000000011e1a30017d784000bebc20005f5e100
   3	   78036393	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   78036394	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   78036395	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   78036396	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   78036397	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   78036398	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   78036399	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   85671861	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10011e1a300000000000bebc20011e1a300
   3	   85671862	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10000000000000000000bebc20011e1a300
   3	   85671863	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10000000000000000000bebc20011e1a300
   3	   86743751	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e10000000000000000000bebc20011e1a300
   3	   86825946	11e1a3000000000000000000000000000bebc20017d784000bebc20017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000000000011e1a30005f5e10000000000000000000bebc20011e1a300
   3	   86846252	11e1a3000000000000000000000000000bebc20017d7840005f5e10017d7840005f5e1000bebc2000bebc20011e1a30011e1a30017d7840011e1a30017d784000000000005f5e1000bebc20011e1a30005f5e100000000000000000017d7840011e1a300
