 Run	    Fitness	                                                                                                                                                                                                Solution
  29	          1	001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c0000000000001900001919000032189c0032189c00000000
  30	        268	0032189c001919000019190000191900001919000032189c001919000019190000191900001919000032189c0032189c00191900001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000
  30	        254	00000000001919000019190000191900001919000000000000191900001919000019190000191900000000000019190000191900001919000019190000000000001919000019190000191900001919000000000000191900001919000019190000191900
  30	        209	00000000001919000019190000191900001919000000000000000000001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  30	        197	00000000000000000019190000191900001919000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  30	         93	00321900001919000019190000191900001919000000000000191900001919000019190000191900000000000000000000191900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  30	         14	0032189c0032189c0032189c0032189c0032189c0032189c0032189c001919000032189c0032189c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  31	        266	00191900001919000019190000191900001919000000190000191900001919000019190000191900000019000019190000191900001919000019190000001900000019000019190000191900001919000000190000001900000019000000190000001900
  31	        209	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c00191900001919000019190000191900
  31	        196	00001900000019000000190000001900001919000032189c000019000000190000001900001919000032189c0032189c0032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c0032189c0032189c00321900
  31	        142	00191900001919000019190000191900001919000032190000191900001919000019190000191900003219000032190000321900001919000019190000321900003219000032190000321900001919000000000000000000000000000000000000000000
  31	         80	000019000032189c0019190000191900001919000032189c0032189c0032189c00191900001919000032189c0032189c0032189c0032189c0032189c00000000000000000000000000000000000000000000000000000000000000000000000000000000
  31	          4	00001900001919000019190000191900001919000000190000191900001919000019190000191900000019000000190000191900001919000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900
  32	        271	0019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c001919000019190000191900001919000032189c00191900001919000019190000191900
  32	        269	001919000000000000000000000000000000000000191900001919000032189c0032189c000000000019190000321900000019000032189c0032189c00191900001919000032189c0032189c0032189c0019190000191900001919000032189c0032189c
  32	        268	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000032190000321900003219000019190000000000003219000032190000321900000000000032190000321900003219000032190000321900
  32	        265	0019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c001919000019190000191900001919000032189c0032189c001919000019190000191900
  32	         64	00191900001919000019190000191900001919000019190000191900001919000019190000191900000000000019190000191900001919000019190000000000000000000019190000191900001919000000000000000000000000000000000000000000
  32	          8	00191900001919000019190000191900001919000019190000191900001919000019190000191900000019000019190000191900001919000019190000001900000019000000190000001900000019000000190000001900000019000000190000001900
  33	        187	0032189c0032189c0032189c0032189c0032189c0032190000321900001919000019190000191900003219000032190000000000003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  33	         41	0032189c001919000019190000191900001919000032190000191900001919000019190000191900003219000032190000191900001919000019190000321900003219000019190000191900001919000032190000321900001919000019190000191900
  33	          4	00191900001919000032189c0032189c0032189c001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c
  33	          3	00191900001919000019190000191900001919000019190000191900001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c
  33	          2	00191900001919000019190000191900001919000032189c0032189c0032189c00191900001919000032189c0032189c000000000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c
  33	        -25	0032189c0032189c00191900001919000032189c003219000032189c0032189c001919000032189c00321900003219000032189c0032189c0032189c0032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c
  34	        276	00000000000000000019190000191900001919000000000000000000001919000019190000191900000000000000000000191900001919000019190000000000003219000019190000191900001919000032190000321900003219000019190000191900
  34	        260	00000000000000000032189c0032189c0032189c000000000032189c0032189c0032189c0032189c000000000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  34	        246	0032189c003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000191900003219000032190000321900003219000019190000191900003219000032190000321900
  34	        125	00001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000019190000321900003219000032190000321900001919000032190000321900003219000032190000321900
  34	         16	000000000019190000191900001919000019190000191900001919000019190000191900001919000032189c0032189c0032189c00191900001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c
  34	          0	003219000032189c0032189c0032189c0032189c003219000032189c0032189c0032189c0032189c003219000032189c0032189c0032189c0032189c003219000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c
  35	        272	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000191900003219000032190000321900003219000019190000321900003219000032190000321900
  35	        265	00191900003219000032190000321900003219000019190000191900003219000032190000321900001919000032189c0032189c00321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c0032190000321900
  35	        263	00000000000000000019190000191900001919000000000000000000000000000019190000191900000000000000000000000000000000000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000
  35	        262	0032189c0032189c0019190000191900001919000032190000321900001919000019190000191900003219000032190000321900001919000019190000321900003219000032190000321900001919000032190000321900003219000032190000191900
  35	        237	00000000000000000000000000000000000000000000000000000000000000000000000000000000000019000000190000001900000019000000190000001900000019000000190000001900000019000032190000321900003219000032190000321900
  35	        218	0000000000191900001919000019190000191900000000000032189c0019190000191900001919000032189c0032189c0032189c00191900001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c00191900
  36	        269	0019190000191900001919000032190000321900001919000019190000191900001919000032190000191900001919000032189c001919000032190000191900001919000032189c0019190000321900001919000032189c0032189c0032190000321900
  36	        265	003219000032190000321900003219000032190000321900003219000032190000321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c0032189c0032189c
  36	        249	00321900003219000032190000321900003219000032190000321900003219000032190000321900001919000032190000321900003219000032190000191900001919000032190000321900003219000019190000191900003219000032190000321900
  36	        229	00001900003219000032190000321900003219000000190000321900003219000032190000321900001919000032190000321900003219000032190000191900003219000032190000321900003219000019190000191900003219000032190000321900
  36	        141	00321900000019000000190000001900003219000000190000001900000019000000000000000000000019000000190000000000000000000000000000001900000019000000190000000000000000000032190000001900000019000000000000000000
  36	          0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  37	        259	001919000019190000321900003219000032190000191900001919000032190000321900003219000019190000191900003219000032190000321900001919000032189c0032190000321900003219000032189c0032189c0032189c0032190000321900
  37	        198	000019000019190000191900003219000032190000191900001919000032190000321900003219000032189c001919000032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c0032189c0032190000321900
  37	        137	00000000000000000000000000321900003219000000000000000000000000000000000000321900000000000000000000000000000000000032190000000000000000000000000000000000003219000000000000000000000000000032190000321900
  37	         63	00191900003219000032190000321900003219000019190000321900003219000032190000321900001919000032190000321900003219000032190000191900001919000032190000321900003219000019190000191900003219000032190000321900
  37	          3	00191900003219000032190000321900003219000019190000191900003219000032190000321900001919000019190000191900003219000032190000191900001919000032190000321900003219000019190000321900003219000032190000321900
  37	         -2	00321900000019000000190000001900000019000032190000001900000019000000190000001900003219000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900
  38	        269	00000000000000000000000000000000000000000000000000000000000000000000000000000000001919000000000000001900000000000000000000191900001919000000190000000000000000000019190000191900001919000000000000000000
  38	        264	00321900001919000032189c0032189c0032189c0019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  38	        255	000019000000190000001900003219000032190000001900001919000032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c0032189c0032190000321900
  38	        241	00001900003219000032190000321900003219000032189c003219000032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c003219000032190000321900
  38	        205	000019000000190000001900000019000000190000001900000000000032190000321900003219000032189c0032189c0032190000321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c0032189c00321900
  38	       -108	0032190000321900001919000019190000191900003219000032190000191900001919000019190000321900003219000019190000191900001919000032190000321900003219000032190000191900003219000032190000321900003219000032189c
  39	        278	00000000000000000000000000000000000000000000000000000000003219000032190000321900001919000019190000321900003219000032190000191900001919000019190000321900003219000019190000191900001919000019190000000000
  39	        273	00000000001919000019190000191900001919000000000000000000003219000019190000191900000000000000000000321900001919000019190000001900000019000019190000191900001919000000190000001900001919000019190000191900
  39	        272	00321900003219000032190000321900003219000019190000191900001919000032190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  39	        271	00191900003219000032190000321900003219000019190000191900001919000032190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  39	        232	00000000000000000032190000321900003219000000000000000000003219000032190000321900000000000019190000191900003219000032190000000000001919000019190000191900003219000000000000191900001919000019190000000000
  39	          5	00000000000000000000000000000000000000000019190000191900000019000000000000000000001919000019190000191900000019000000190000001900001919000019190000001900000019000000190000001900000019000000190000001900
  40	        273	00000000000000000000000000000000000000000000000000000000003219000032190000000000001919000019190000321900003219000000000000191900001919000032190000321900000000000019190000191900001919000000000000000000
  40	        251	00000000000000000019190000191900000000000000000000191900001919000019190000191900000000000019190000191900001919000019190000191900001919000019190000191900001919000000000000191900001919000019190000000000
  40	        237	00000000000000000000000000000000000000000019190000191900003219000000000000000000001919000019190000191900003219000000000000191900001919000019190000000000000000000019190000191900001919000019190000000000
  40	        230	0032189c0032189c0032189c0032189c0032189c0032189c0032189c00191900001919000032189c0032189c001919000019190000191900001919000032189c0000000000191900001919000032189c0032189c00000000000000000032189c0032189c
  40	         96	00000000000000000032190000321900003219000000000000321900003219000032190000321900000000000032190000321900003219000032190000000000003219000032190000321900003219000000000000321900003219000032190000321900
  40	          4	00000000000000000000000000191900001919000000190000191900001919000019190000191900000019000019190000191900001919000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900
  41	        269	00000000000000000000000000321900000000000000000000321900003219000032190000321900000000000032190000321900003219000032190000000000003219000032190000321900003219000000000000321900003219000032190000000000
  41	        265	00000000000000000032190000321900003219000000000000321900003219000032190000321900001919000019190000321900003219000032190000191900001919000019190000321900003219000019190000191900001919000019190000000000
  41	        261	00000000000000000000000000191900001919000000000000000000001919000019190000191900000000000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  41	        236	00000000000000000000000000000000000000000000000000000000000000000000000000000000001919000019190000000000000000000000000000191900001919000000000000000000000000000019190000191900000000000000000000000000
  41	        211	00001900000019000000190000321900003219000000190000001900003219000032190000321900001919000032190000321900003219000032190000191900001919000032190000321900003219000019190000191900003219000032190000321900
  41	          6	00191900001919000019190000191900001919000032189c0032189c0000190000001900000019000032189c0032189c0000190000001900000019000032189c0032189c0000190000001900000019000032189c0032189c000019000000190000001900
  42	        265	00321900003219000032190000321900003219000019190000191900003219000032190000321900001919000019190000191900003219000032190000191900001919000019190000191900003219000019190000191900001919000019190000321900
  42	        220	00000000000000000000000000000000000000000000000000321900003219000032190000000000000000000032190000321900003219000032190000000000003219000032190000321900000000000000000000000000003219000000000000000000
  42	        171	00000000000000000000000000000000000000000000000000000000003219000032190000000000000000000000000000321900003219000000000000000000000000000032190000321900000000000000000000000000000000000000000000000000
  42	        134	00191900001919000019190000191900001919000032189c0032189c0032189c00000000000000000032189c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  42	        124	00000000000000000000000000000000000000000000000000000000003219000000000000000000000000000032190000321900003219000000000000000000000000000032190000000000000000000000000000000000000000000000000000000000
